TNPM DASH API URL,Action taken : Sent mail to customer. Hi Srinivas Thanks for joining the call. WebEx Summary: We have first login to DASH portal and then we ran DV API query with correct hostname of DASH that is dukenpwd1.corp.cox.com and its working. But when we ran DV API query with another hostname dukenpwd1.tsd.cox.com its not working as dukenpwd1.tsd.cox.com is not getting redirected to dukenpwd1.corp.cox.com as it happens in the case of TIP. Also DV API query for TIP is working without login to portal and DV API query for DASH works only when you login to DASH portal. So as discussed over call we are closing this PMR for now as DV API query is working fine for DASH after login to DASH portal. You can reopen this PMR within 28 days if you face same issue again. Regards Sarvesh
TNPM DASH API URL,ACTION TAKEN: We have first login to DASH portal and then we ran DV API query with correct hostname of DASH that is dukenpwd1.corp.cox.com and its working. But when we ran DV API query with another hostname dukenpwd1.tsd.cox.com its not working as dukenpwd1.tsd.cox.com is not getting redirected to dukenpwd1.corp.cox.com as it happens in the case of TIP. Also DV API query for TIP is working without login to portal and DV API query for DASH works only when you login to DASH portal.
Detail chart graph not showing data plotting,Action taken : Sent mail to customer. Hi Mayukh We have created an APAR to address the issue raised in this PMR. Please find below details regarding this APAR : APAR No.: IV79905 TNPM Release: 131 Component: 5724P59DV Abstract: MULTIRESOURCE REPORT NOT SHOWING GRAPHWHEREAS CSV EXPORT OF THE SAME REPORT SHOWS DATA. We will deliver the test fix by the end of next week and official fix for the same will be delivered by April end. As the APAR is in place we would like to know if we can move ahead and complete closing formalities for this PMR. You can use the APAR number mentioned above to track the progress of this APAR. Regards Suyash Yadav
Detail chart graph not showing data plotting,ACTION TAKEN: Created an APAR for IV79905
TNPM: Help link on Proviso report not working,Action taken Hi Arpita As discussed on Monday please allow us to close this PMR. Since you arenow facing issue with the license key so as soon as the license issue gets resolved you can reopen the PMR for the main reported issue i.e. the help page issue and we will continue our investigation. Thanks Swapnil
TNPM: Help link on Proviso report not working,Action taken Hi Arpita This is to inform you that we are moving ahead to close this PMR. As mentioned in previous mail as soon as the license issue gets resolved let us know via mail we will reopen the PMR to continue the investigation. Thanks Swapnil
TNPM: Help link on Proviso report not working,Action taken Closing PMR since customer is facing silverstream license issue.
TIVOLI NETCOOL PERFORMANCE MANAGER FOR PSL 141,Action taken : Sent mail to customer. Hi Thalia This is to acknowledge the receipt of your PMR 94545000781. Thanks for joining the call. WebEx Summary: We have seen that RemoveEmptyRow value was set to true thats why you were only able to view devices those have data in reports. In order to view all able devices we have set the property to false. Nowyou can view all the devices of that report. You can change that property for another reports. This property is generally present under Mediator in DV Navigator. So as discussed over call we will move ahead and close this PMR as the reported issue got resolved. Regards Sarvesh Mahajan L2 Support TNPM
TIVOLI NETCOOL PERFORMANCE MANAGER FOR PSL 141,ACTION TAKEN: We have seen that RemoveEmptyRow value was set to true thats why you were only able to view devices those have data in reports. In order to view all able devices we have set the property to false. Nowyou can view all the devices of that report. You can change that property for another reports. This property is generally present under Mediator in DV Navigator.
Reports Unavailable Fresh 1.4 Jazz Deployment,Action taken:Sent mail to customer . Hi Gordon . Thanks for the requested logs .We will investigate and update you soon with next action plan. . Regards Vivek Action Plan: Further investigate and get back to customer soon with an update. NCC:15Nov2014 EMAIL TEXT END CDDR17 PMRUPDATE BDC 5724P59DV L503/P3S314/11/1304:15 ATMaterial received from FTP Server and stored in ECuRep: Directory: /ecurep/pmr/5/0/50340082000/20141113 File: 50340.082.000.tcrcollectfwadnctnpmdv01DUP0001.tar.Z 3581867 bytes CDDR10 PMRUPDATE BDC 5724P59DV L503/P3S314/11/1304:15 ATintegrity test on file 20141113/50340.082.000.tcrcollectfwadnctnpmdv01DUP0001.tar.Z : ok +JAIN VIVEK 5724P59DV L12H/P3S314/11/1304:17 ATACTION TAKEN: Customer provided requested logs. Please go through it and update us.
Reports Unavailable Fresh 1.4 Jazz Deployment,Action taken: Sent mail to customer. Hi Gordon . We glad to know this issue is resolved once remaining suggested steps done properly and u get the reports lets us know how can we proceed further for this PMR. . Thanks and regards Vivek Action Plan: Wait for customer response. NCC:15Nov2014 EMAIL TEXT END +JAIN VIVEK 5724P59DV L12H/P3S314/11/1309:04 ATACTION TAKEN: Hi TCR team Hi TCR team Issue is resolved If we required any help from yourside we will conveythe message to you. Thanks for your help. Regards Vivek
Reports Unavailable Fresh 1.4 Jazz Deployment,Action taken: Sent mail to customer. Hi Gordon . We appreciate your time and response. Can we have an update on this PMR If the issue is fixed. Let us know if we can close this PMR . . Thanks and Regards Vivek Action Plan : Wait for customer response. NCC:18Nov2014 EMAIL TEXT END CDDR20 PMRUPDATE BDC 5724P59DV L503/P3S314/11/1623:19 ATECuRep Mail Gateway Received Mail and stored in ECuRep Mail From: Gordon Owens gordowensgmail.com /ecurep/pmr/5/0/50340082000/mail20141117001900Gordon_Owens File: workingReports.jpg 399464 bytes File: mail.html 85993 bytes File: mail.wri 41724 bytes CDDR20 PMRUPDATE BDC 5724P59DV L503/P3S314/11/1623:19 ATCG01 BACKUP CALL GENERATED CTR12H QUENCPROV PRI3 CDDR10 PMRUPDATE BDC 5724P59DV L503/P3S314/11/1701:10 ATECuRep Mail Gateway Received Mail and stored in ECuRep Mail From: tivoli_supportecurep.ibm.com /ecurep/pmr/5/0/50340082000/mail20141117021026tivoli_support File: mail.html 95225 bytes File: mail.wri 82885 bytes EMAIL TEXT START This email was also sent to: Gordon Owens &lt;gordowensgmail.com&gt; Also copied: &quot;Owens Gordon&quot; &lt;gordon.owensftr.com&gt; tnpm_l2_wireline &lt;tnpm_l2_wirelinepersistent.co.in&gt; Vivek Jain &lt;vivek_jainpersistent.co.in&gt; Amaranadh Vayyala &lt;amaranadh_vayyalapersistent.co.in&gt; Customer response: Yes this is resolved as the reports are now working (attached) . Thanks Action taken: Sent mail to customer. Hi Gordon . Thanks for the closer consent. . We will go ahead and complete the closing formalities of this PMR. . Regards Vivek Action Plan: Closing this PMR with customer consent. EMAIL TEXT END +JAIN VIVEK 5724P59DV L12H/NCPROWP3S314/11/1704:11 CT +JAIN VIVEK 5724P59DV L12H/NCPROWP3S314/11/1704:11 CC S5 SERVICE GIVEN 19 SG/19/ PROBLEM: Hello I am having an issue with a fresh 1.4 installation with a Root JazzSM install. To where deployed reports are showing as unavailable. Believed related to technology pack installer which only port 16315 connects successfully. Please see attached documents. There are two new environments and this issue exists on both. We have a deadline to have this working and has a critical project deadline impact. ACTION TAKEN: copying the reporting directory from a working install and then doing a silent uninstall (TCR) via the command line and lastly doing a new install (TCR).
Properties with numeric values can't be displayed in,Action taken : Sent mail to customer. Hi Johanees Since APAR and ETA for the same is provided so as per the policy we aremoving ahead and closing this PMR. Thanks Sarvesh
Properties with numeric values can't be displayed in,ACTION TAKEN: APAR IV80880 is created for this issue.
report is unreadable,Action taken Hi Tommy Thanks for joining the call. In webex we were able to install fix on production env after making few changes in security in WAS console and the issue is resolved. As discussed in call we are now moving ahead to close this PMR. Regards Swapnil
report is unreadable,Action taken Issue resolved after installing if0008
DASH LineChart plotting two resources in one line,ACTION TAKEN: attend spark meeting to informed customer to seek customization team to help them understand transforming data using TDI.
DASH LineChart plotting two resources in one line,ACTION TAKEN: Changed the CompID to TNPM dataview and change ownership to Suyash. Jaya and Rod (SWAT) are currently engaged on this
DASH LineChart plotting two resources in one line,ACTION TAKEN: As discussed in daily call Spark does not want to move ahead with data provider implementation and provided closer consent for this PMR.
DASH Chart widget cannot display any data on its own,ACTION TAKEN: Reviewed PMR during discussion with prod L2 and informed them that they can get assistance for specific questions. Prod team to review the routeof getting specialists help if overall TDI assistancce needed. CC is now aware that DASH support will assist on specific questions and will need to wait for specialists (out of support) to assist.
